0,6.20278,
1,2.15537,
2,2.69644,
3,2.24688,
4,3.78332,
5,3.35064,
6,2.78094,
7,2.15827,
8,3.83987,
9,2.07418,
10,4.12046,
11,2.06094,
12,3.81224,
13,2.12584,
14,2.55947,
15,3.24996,
16,3.84243,
17,2.15234,
18,2.63028,
19,2.08983,
20,5.57396,
21,2.19274,
22,2.73845,
23,2.12752,
24,3.85833,
25,5.21224,
26,2.52558,
27,2.0805,
28,3.83035,
29,2.15223,
30,4.03154,
31,2.0657,
32,3.92209,
33,2.09119,
34,2.74045,
35,3.2862,
36,3.83203,
37,2.13547,
38,2.74713,
39,2.07668,
40,5.47298,
41,2.07014,
42,2.63415,
43,2.19455,
44,3.92034,
45,3.29326,
46,2.70882,
47,2.033,
48,3.91092,
49,2.12173,
50,5.80647,
51,2.09612,
52,3.84984,
53,2.05986,
54,2.62621,
55,3.29926,
56,3.78218,
57,2.01771,
58,2.63029,
59,2.11625,
60,5.5738,
61,2.09925,
62,2.58397,
63,1.97877,
64,3.79284,
65,3.31071,
66,2.58889,
67,2.0754,
68,3.78944,
69,2.12209,
70,3.9714,
71,1.95344,
72,3.73861,
73,2.03069,
74,2.61755,
75,5.1125,
76,3.83362,
77,2.063,
78,2.65039,
79,2.01694,
80,5.4761,
81,2.03461,
82,2.6484,
83,1.93808,
84,3.72433,
85,3.2748,
86,2.59699,
87,2.03327,
88,3.73938,
89,2.12855,
90,4.05376,
91,2.12507,
92,3.80498,
93,1.97433,
94,2.56383,
95,3.24913,
96,3.76512,
97,1.99752,
98,2.60063,
99,2.03911,
-1.6614,-1.66988,-1.14388,-0.740643,-0.446335,-0.311272,-0.223375,-0.204076,-2.14954e-29,-0.120649,-0.0996524,
50000,10,256,0.05,1
0,6.02015,
1,2.13217,
2,2.69057,
3,2.20761,
4,3.72089,
5,3.26886,
6,2.74818,
7,2.13346,
8,3.77764,
9,2.02542,
10,4.04772,
11,2.03967,
12,3.7749,
13,2.06094,
14,2.57597,
15,3.24602,
16,3.81198,
17,2.11975,
18,2.61842,
19,2.0375,
20,5.37373,
21,2.15368,
22,2.6998,
23,2.09082,
24,3.78078,
25,5.13058,
26,2.51788,
27,2.02361,
28,3.77928,
29,2.0854,
30,3.98149,
31,2.01804,
32,3.86095,
33,2.06119,
34,2.73056,
35,3.24215,
36,3.80087,
37,2.07148,
38,2.70525,
39,2.01398,
40,5.31372,
41,2.04658,
42,2.64175,
43,2.1312,
44,3.85596,
45,3.25301,
46,2.73064,
47,2.03301,
48,3.86907,
49,2.1004,
50,5.89137,
51,2.04094,
52,3.81869,
53,2.00413,
54,2.57921,
55,3.22653,
56,3.72702,
57,1.9736,
58,2.61575,
59,2.06041,
60,5.29572,
61,2.04026,
62,2.55783,
63,1.94163,
64,3.76338,
65,3.18923,
66,2.55738,
67,2.01777,
68,3.7672,
69,2.10476,
70,3.88095,
71,1.93086,
72,3.7102,
73,2.00627,
74,2.5896,
75,5.01842,
76,3.80823,
77,2.02551,
78,2.60528,
79,1.99491,
80,5.25703,
81,1.99896,
82,2.61604,
83,1.88158,
84,3.72558,
85,3.2075,
86,2.58213,
87,2.00335,
88,3.71562,
89,2.07398,
90,4.0202,
91,2.05166,
92,3.75468,
93,1.92891,
94,2.53597,
95,3.16898,
96,3.68602,
97,1.9021,
98,2.59903,
99,1.989,
-1.71404,-1.74804,-1.20844,-0.778821,-0.454685,-0.3165,-0.214349,-0.219191,-2.30178e-29,-0.115695,-0.0974115,
50000,10,256,0.05,1
0,6.03608,
1,2.13407,
2,2.71911,
3,2.21857,
4,3.71542,
5,3.33792,
6,2.79966,
7,2.12899,
8,3.81532,
9,2.06552,
10,4.11838,
11,2.02517,
12,3.79492,
13,2.07608,
14,2.56914,
15,3.29456,
16,3.83299,
17,2.16006,
18,2.64487,
19,2.082,
20,5.45615,
21,2.16414,
22,2.72802,
23,2.11121,
24,3.7864,
25,5.0438,
26,2.54466,
27,2.07154,
28,3.80663,
29,2.12935,
30,4.08186,
31,2.03927,
32,3.88064,
33,2.08591,
34,2.71881,
35,3.29181,
36,3.77815,
37,2.05887,
38,2.72264,
39,2.056,
40,5.40485,
41,2.07692,
42,2.65392,
43,2.18616,
44,3.80737,
45,3.29842,
46,2.71718,
47,2.01723,
48,3.86953,
49,2.0886,
50,6.00264,
51,2.09579,
52,3.80572,
53,2.05091,
54,2.64724,
55,3.24396,
56,3.74292,
57,2.00825,
58,2.65732,
59,2.08877,
60,5.42805,
61,2.08691,
62,2.58221,
63,1.99817,
64,3.76152,
65,3.28581,
66,2.57691,
67,2.05318,
68,3.70715,
69,2.12525,
70,3.95989,
71,1.94727,
72,3.677,
73,2.00914,
74,2.62052,
75,5.02649,
76,3.80879,
77,2.04488,
78,2.65066,
79,2.00606,
80,5.37718,
81,2.03963,
82,2.64987,
83,1.90392,
84,3.6919,
85,3.24878,
86,2.616,
87,2.07082,
88,3.72302,
89,2.13113,
90,4.05472,
91,2.08854,
92,3.7244,
93,1.96627,
94,2.57502,
95,3.23963,
96,3.66249,
97,1.96889,
98,2.61336,
99,2.03274,
-1.69492,-1.69698,-1.18891,-0.767259,-0.451309,-0.297132,-0.206067,-0.195395,-2.66342e-29,-0.101372,-0.0820505,
50000,10,256,0.05,1
0,22.4467,
1,10.7547,
2,11.6577,
3,8.92332,
4,17.3326,
5,15.1109,
6,11.8957,
7,9.03343,
8,16.4815,
9,7.25473,
10,19.5888,
11,9.26829,
12,16.6579,
13,9.76321,
14,10.8939,
15,14.0617,
16,16.68,
17,7.86127,
18,9.66715,
19,8.32678,
20,23.7371,
21,7.32702,
22,14.2424,
23,8.96787,
24,16.2975,
25,21.049,
26,10.7979,
27,7.08257,
28,17.4537,
29,7.99916,
30,18.2744,
31,7.5579,
32,17.6246,
33,8.66866,
34,12.5135,
35,13.5733,
36,18.1187,
37,9.16717,
38,12.6688,
39,8.00918,
40,23.2711,
41,9.01242,
42,12.0982,
43,9.4073,
44,19.2142,
45,13.4761,
46,12.9183,
47,10.092,
48,16.4876,
49,11.2424,
50,21.9948,
51,5.41053,
52,19.1056,
53,7.24158,
54,11.4546,
55,12.4011,
56,16.9118,
57,7.6068,
58,13.265,
59,9.1955,
60,23.6702,
61,8.85363,
62,10.8086,
63,6.44134,
64,18.4192,
65,13.1353,
66,12.5188,
67,9.03341,
68,17.4357,
69,9.87047,
70,18.1976,
71,10.1185,
72,16.3388,
73,7.96451,
74,11.6093,
75,20.4594,
76,18.1105,
77,8.33654,
78,11.4409,
79,9.0142,
80,23.0834,
81,7.98888,
82,11.4418,
83,9.47267,
84,16.2492,
85,12.3462,
86,10.7668,
87,8.9416,
88,18.5707,
89,8.00048,
90,18.3091,
91,8.4881,
92,17.5577,
93,7.3248,
94,11.8833,
95,12.9077,
96,16.5341,
97,6.69667,
98,11.7489,
99,5.47217,
3.47303e-26,0.94522,0.706748,0.435609,0.302352,0.205126,0.150598,0.115713,0.0891416,0.0743189,4.87235e-27,
10000,10,256,0.05,1
0,23.6574,
1,10.0041,
2,11.5768,
3,8.74627,
4,17.676,
5,14.3761,
6,12.1284,
7,8.62801,
8,16.4809,
9,7.46302,
10,19.6452,
11,8.88358,
12,17.0742,
13,9.46873,
14,10.8365,
15,13.8221,
16,16.6516,
17,7.84942,
18,9.72723,
19,7.77324,
20,25.0868,
21,6.7493,
22,13.7353,
23,8.6397,
24,16.7084,
25,21.2181,
26,11.1223,
27,7.15696,
28,17.5488,
29,7.33994,
30,18.8963,
31,7.01872,
32,17.6311,
33,8.38552,
34,12.295,
35,12.9807,
36,18.7824,
37,8.7457,
38,12.3258,
39,8.04157,
40,24.2896,
41,9.01824,
42,12.0515,
43,9.20171,
44,19.4331,
45,13.2568,
46,12.722,
47,9.39969,
48,17.0204,
49,10.2509,
50,23.2094,
51,5.35189,
52,19.2145,
53,7.05574,
54,11.4366,
55,12.1054,
56,17.0935,
57,7.3478,
58,13.3038,
59,8.52852,
60,25.0241,
61,8.30931,
62,11.0061,
63,6.34268,
64,18.6149,
65,12.8898,
66,12.1653,
67,8.75306,
68,18.4218,
69,9.5515,
70,18.2608,
71,9.80023,
72,16.8276,
73,7.30339,
74,11.5398,
75,20.6351,
76,18.3426,
77,7.55205,
78,11.726,
79,8.77944,
80,24.0899,
81,8.08835,
82,11.0444,
83,8.61611,
84,15.9212,
85,11.9258,
86,10.8299,
87,8.5522,
88,18.6063,
89,7.74909,
90,19.1892,
91,7.7759,
92,17.8636,
93,7.27675,
94,11.6643,
95,12.9828,
96,16.8431,
97,6.63173,
98,11.952,
99,5.62527,
3.71671e-26,0.969109,0.728952,0.447043,0.295568,0.190857,0.144415,0.110479,0.0755773,0.0614412,3.8525e-27,
10000,10,256,0.05,1
0,22.1638,
1,10.5368,
2,11.5663,
3,8.45989,
4,17.6397,
5,15.2353,
6,12.1684,
7,8.53115,
8,15.5876,
9,7.02841,
10,19.3169,
11,8.88195,
12,16.2435,
13,9.78733,
14,10.5601,
15,14.5641,
16,16.8597,
17,7.84075,
18,9.83871,
19,7.64152,
20,23.4048,
21,6.7856,
22,14.1925,
23,9.07197,
24,15.6832,
25,23.6394,
26,11.0366,
27,7.40708,
28,17.5111,
29,7.73874,
30,18.3542,
31,6.9885,
32,17.5885,
33,8.40805,
34,12.5266,
35,13.7399,
36,17.7361,
37,9.17545,
38,12.2407,
39,8.08182,
40,22.4116,
41,8.7082,
42,12.0286,
43,9.4155,
44,18.658,
45,13.7505,
46,12.6669,
47,9.26445,
48,16.171,
49,10.5443,
50,23.499,
51,5.20988,
52,19.1771,
53,7.23572,
54,11.7151,
55,12.4737,
56,16.3734,
57,7.01887,
58,13.7279,
59,9.0018,
60,23.2456,
61,8.65166,
62,10.9795,
63,6.19545,
64,18.7536,
65,13.3923,
66,12.5567,
67,9.02966,
68,17.5695,
69,9.69799,
70,17.5409,
71,9.87576,
72,16.3657,
73,7.31179,
74,11.6259,
75,22.5455,
76,18.5891,
77,8.02075,
78,11.5843,
79,9.27544,
80,22.3148,
81,8.33215,
82,11.148,
83,9.23594,
84,15.4009,
85,12.5707,
86,10.99,
87,8.44326,
88,18.7728,
89,7.98424,
90,18.5451,
91,8.36829,
92,17.3458,
93,7.31847,
94,11.7771,
95,13.5316,
96,16.0897,
97,6.84206,
98,11.8633,
99,5.54348,
3.76229e-26,0.934129,0.701248,0.458019,0.31934,0.210692,0.170777,0.13007,0.103474,0.0820736,9.63791e-27,
10000,10,256,0.05,1
0,22.5758,
1,10.8777,
2,11.6758,
3,9.10845,
4,17.1564,
5,16.1526,
6,12.1722,
7,9.08237,
8,16.1457,
9,7.46961,
10,19.5169,
11,9.40297,
12,16.9055,
13,9.74846,
14,10.8286,
15,15.2747,
16,16.8305,
17,8.07587,
18,9.9444,
19,8.0552,
20,23.7082,
21,7.0781,
22,14.5275,
23,9.02426,
24,16.5948,
25,24.4138,
26,10.8783,
27,7.49164,
28,17.6722,
29,8.38517,
30,18.992,
31,7.69537,
32,18.2172,
33,8.93266,
34,12.5004,
35,14.4193,
36,18.2845,
37,9.24008,
38,12.4343,
39,8.33884,
40,22.5072,
41,9.10299,
42,11.8684,
43,9.74461,
44,19.3956,
45,14.7909,
46,12.6952,
47,9.82533,
48,17.1745,
49,11.0122,
50,24.2782,
51,5.56556,
52,19.2036,
53,7.40359,
54,11.8633,
55,13.4179,
56,17.0628,
57,7.58014,
58,13.8806,
59,9.28242,
60,23.3101,
61,8.99734,
62,11.3888,
63,6.61505,
64,18.5461,
65,14.2162,
66,12.7645,
67,9.35591,
68,17.8744,
69,9.89625,
70,18.3758,
71,10.301,
72,16.5916,
73,7.95431,
74,11.7286,
75,23.7137,
76,18.3879,
77,8.72109,
78,11.6426,
79,9.54646,
80,22.4534,
81,8.59289,
82,11.1194,
83,9.6666,
84,16.022,
85,13.4551,
86,11.0571,
87,9.12083,
88,18.4286,
89,8.20564,
90,19.0641,
91,8.59245,
92,17.6522,
93,7.83806,
94,12.1461,
95,14.4116,
96,17.0306,
97,7.18343,
98,11.872,
99,5.82295,
3.744e-26,0.907455,0.698265,0.429977,0.299652,0.207536,0.151645,0.113913,0.0863033,0.0741595,7.72122e-27,
10000,10,256,0.05,1
0,4.48398,
1,1.38396,
2,2.16443,
3,1.24827,
4,3.20232,
5,2.55898,
6,1.91933,
7,1.48977,
8,3.14451,
9,1.26889,
10,3.74597,
11,1.5487,
12,3.02029,
13,1.80689,
14,2.51008,
15,2.70738,
16,3.21691,
17,1.53143,
18,2.0121,
19,1.47971,
20,4.992,
21,1.34582,
22,2.45882,
23,1.68046,
24,3.22273,
25,3.35451,
26,2.81126,
27,1.43889,
28,3.45885,
29,1.68564,
30,3.73458,
31,1.45652,
32,3.39179,
33,1.53486,
34,2.41819,
35,2.53061,
