0,6.07486,
1,2.1748,
2,2.70308,
3,2.26475,
4,3.76702,
5,3.28543,
6,2.78765,
7,2.13217,
8,3.83377,
9,2.07994,
10,4.08444,
11,2.08777,
12,3.82374,
13,2.12414,
14,2.55257,
15,3.24001,
16,3.83672,
17,2.16831,
18,2.59318,
19,2.06868,
20,5.48594,
21,2.17065,
22,2.75155,
23,2.12366,
24,3.76835,
25,5.04277,
26,2.53107,
27,2.07011,
28,3.80369,
29,2.1449,
30,3.98594,
31,2.04889,
32,3.88692,
33,2.07491,
34,2.7359,
35,3.23992,
36,3.77866,
37,2.10852,
38,2.71183,
39,2.08341,
40,5.40747,
41,2.07702,
42,2.63046,
43,2.18257,
44,3.88833,
45,3.24573,
46,2.7242,
47,2.05922,
48,3.89244,
49,2.11735,
50,5.8482,
51,2.07099,
52,3.82018,
53,2.01533,
54,2.63535,
55,3.2504,
56,3.76867,
57,1.99461,
58,2.67734,
59,2.07113,
60,5.38459,
61,2.05647,
62,2.59511,
63,1.94841,
64,3.79217,
65,3.24127,
66,2.5496,
67,2.06479,
68,3.77225,
69,2.1147,
70,3.91136,
71,1.93577,
72,3.67948,
73,1.99797,
74,2.60382,
75,4.98717,
76,3.83738,
77,2.04218,
78,2.64762,
79,2.01664,
80,5.34601,
81,2.02265,
82,2.64956,
83,1.89358,
84,3.72447,
85,3.19854,
86,2.63245,
87,2.02525,
88,3.74586,
89,2.09055,
90,4.01919,
91,2.08331,
92,3.8516,
93,1.98313,
94,2.53815,
95,3.19821,
96,3.71027,
97,1.92132,
98,2.62181,
99,2.00776,
-1.67467,-1.69738,-1.17029,-0.745665,-0.440039,-0.301396,-0.212574,-0.192854,-1.76777e-29,-0.112659,-0.0911738,
50000,10,256,0.05,1
