0,118.944,
1,47.367,
2,78.4744,
3,47.6105,
4,78.433,
5,70.6484,
6,78.0638,
7,47.4346,
8,78.1432,
9,47.8889,
10,107.649,
11,47.3007,
12,78.1949,
13,47.5293,
14,78.0269,
15,70.8399,
16,78.5792,
17,47.4455,
18,78.7871,
19,47.2372,
20,107.166,
21,47.6889,
22,78.4975,
23,47.2963,
24,78.1701,
25,102.266,
26,78.332,
27,47.4485,
28,77.8658,
29,47.2619,
30,108.046,
31,47.6738,
32,77.578,
33,47.6034,
34,78.2177,
35,70.5831,
36,78.2901,
37,47.3099,
38,78.4373,
39,47.1767,
40,107.121,
41,47.0148,
42,78.4462,
43,47.1118,
44,78.6211,
45,70.2246,
46,77.8504,
47,47.312,
48,78.0668,
49,47.5127,
70000,10,20,0.05,1
0,144.08,
1,57.4971,
2,96.0797,
3,58.4749,
4,96.0735,
5,86.7953,
6,95.9565,
7,57.5509,
8,95.6008,
9,58.2752,
10,133.989,
11,57.7847,
12,96.2243,
13,57.6879,
14,96.5016,
15,87.3298,
16,96.295,
17,57.047,
18,96.2865,
19,57.3811,
20,133.228,
21,58.1108,
22,96.066,
23,57.1418,
24,95.6548,
25,125.816,
26,95.7393,
27,57.945,
28,95.3312,
29,57.5296,
30,133.079,
31,58.0118,
32,95.6545,
33,58.1276,
34,95.7824,
35,86.7885,
36,95.9184,
37,57.7998,
38,96.0488,
39,57.5418,
40,132.831,
41,57.2523,
42,95.6034,
43,57.524,
44,96.0848,
45,86.9993,
46,96.0871,
47,57.5643,
48,95.7656,
49,57.9241,
70000,10,20,0.05,1
