0,22.5229,
1,10.5769,
2,11.4791,
3,8.90442,
4,17.1948,
5,15.2535,
6,11.57,
7,8.35117,
8,16.0536,
9,7.30145,
10,19.5448,
11,9.02974,
12,16.3828,
13,9.90233,
14,10.1508,
15,14.6109,
16,16.2836,
17,7.674,
18,9.25514,
19,8.06469,
20,24.0331,
21,7.08928,
22,13.2433,
23,8.95508,
24,15.5389,
25,20.401,
26,10.4555,
27,7.28062,
28,17.3598,
29,7.7893,
30,18.266,
31,7.15977,
32,17.3136,
33,8.86505,
34,11.8517,
35,13.7448,
36,17.813,
37,9.08335,
38,12.2696,
39,8.36589,
40,23.2743,
41,8.85975,
42,11.6551,
43,9.20843,
44,18.4718,
45,13.9336,
46,12.1623,
47,9.75685,
48,15.8735,
49,10.4872,
50,21.2313,
51,5.60684,
52,18.4758,
53,6.95017,
54,10.9571,
55,12.9061,
56,16.7555,
57,7.59921,
58,12.747,
59,8.94452,
60,24.2221,
61,8.31347,
62,10.4017,
63,6.21944,
64,18.2193,
65,13.7893,
66,12.2589,
67,8.82178,
68,17.2833,
69,9.7903,
70,17.7678,
71,9.86232,
72,16.037,
73,7.28174,
74,11.3604,
75,19.9703,
76,18.2683,
77,8.0383,
78,11.0399,
79,8.88425,
80,23.5824,
81,8.14246,
82,10.521,
83,9.09227,
84,16.0293,
85,12.9875,
86,10.1856,
87,8.77787,
88,17.8497,
89,7.61589,
90,18.3111,
91,8.11972,
92,17.1965,
93,7.30789,
94,11.281,
95,13.6001,
96,15.7929,
97,6.46234,
98,11.2371,
99,5.50595,
3.12138e-26,0.994124,0.73943,0.466152,0.323823,0.2331,0.17829,0.1435,0.116045,0.0967035,5.90227e-27,
10000,10,256,0.05,1
