0,15.9879,
1,6.13374,
2,4.45708,
3,3.89302,
4,3.65915,
5,3.55237,
6,3.50131,
7,3.47635,
8,3.464,
9,3.45786,
10,3.4548,
11,3.45327,
12,3.45251,
13,3.45213,
14,3.45193,
15,3.45184,
16,3.45179,
17,3.45177,
18,3.45176,
19,3.45175,
20,3.45175,
21,3.45175,
22,3.45174,
23,3.45174,
24,3.45174,
25,3.45174,
26,3.45174,
27,3.45174,
28,3.45174,
29,3.45174,
30,3.45174,
31,3.45174,
32,3.45174,
33,3.45174,
34,3.45174,
35,3.45174,
36,3.45174,
37,3.45174,
38,3.45174,
39,3.45174,
40,3.45174,
41,3.45174,
42,3.45174,
43,3.45174,
44,3.45174,
45,3.45174,
46,3.45174,
47,3.45174,
48,3.45174,
49,3.45174,
50,3.45174,
51,3.45174,
52,3.45174,
53,3.45174,
54,3.45174,
55,3.45174,
56,3.45174,
57,3.45174,
58,3.45174,
59,3.45174,
60,3.45174,
61,3.45174,
62,3.45174,
63,3.45174,
64,3.45174,
65,3.45174,
66,3.45174,
67,3.45174,
68,3.45174,
69,3.45174,
70,3.45174,
71,3.45174,
72,3.45174,
73,3.45174,
74,3.45174,
75,3.45174,
76,3.45174,
77,3.45174,
78,3.45174,
79,3.45174,
80,3.45174,
81,3.45174,
82,3.45174,
83,3.45174,
84,3.45174,
85,3.45174,
86,3.45174,
87,3.45174,
88,3.45174,
89,3.45174,
90,3.45174,
91,3.45174,
92,3.45174,
93,3.45174,
94,3.45174,
95,3.45174,
96,3.45174,
97,3.45174,
98,3.45174,
99,3.45174,
10000,10,256,3.9443e-32,1.41242
Time: 1.41242
-1.08447,5.59186,5.31052,3.48006,2.26127,1.53446,1.09194,0.810962,0.624946,0.496983,0.405805,
