0,2.84332,
1,1.17478,
2,1.12868,
3,1.11479,
4,1.10923,
5,1.10673,
6,1.10553,
7,1.10495,
8,1.10466,
9,1.10452,
10,1.10445,
11,1.10441,
12,1.1044,
13,1.10439,
14,1.10438,
15,1.10438,
16,1.10438,
17,1.10438,
18,1.10438,
19,1.10438,
20,1.10438,
21,1.10438,
22,1.10438,
23,1.10438,
24,1.10438,
25,1.10438,
26,1.10438,
27,1.10438,
28,1.10438,
29,1.10438,
30,1.10438,
31,1.10438,
32,1.10438,
33,1.10438,
34,1.10438,
35,1.10438,
36,1.10438,
37,1.10438,
38,1.10438,
39,1.10438,
40,1.10438,
41,1.10438,
42,1.10438,
43,1.10438,
44,1.10438,
45,1.10438,
46,1.10438,
47,1.10438,
48,1.10438,
49,1.10438,
50,1.10438,
51,1.10438,
52,1.10438,
53,1.10438,
54,1.10438,
55,1.10438,
56,1.10438,
57,1.10438,
58,1.10438,
59,1.10438,
60,1.10438,
61,1.10438,
62,1.10438,
63,1.10438,
64,1.10438,
65,1.10438,
66,1.10438,
67,1.10438,
68,1.10438,
69,1.10438,
70,1.10438,
71,1.10438,
72,1.10438,
73,1.10438,
74,1.10438,
75,1.10438,
76,1.10438,
77,1.10438,
78,1.10438,
79,1.10438,
80,1.10438,
81,1.10438,
82,1.10438,
83,1.10438,
84,1.10438,
85,1.10438,
86,1.10438,
87,1.10438,
88,1.10438,
89,1.10438,
90,1.10438,
91,1.10438,
92,1.10438,
93,1.10438,
94,1.10438,
95,1.10438,
96,1.10438,
97,1.10438,
98,1.10438,
99,1.10438,
50000,10,256,3.9443e-32,6.66124
Time: 6.66124
0.341279,-5.17579,-5.20165,-2.88433,-1.41299,-0.647334,-0.258093,-0.0592177,0.0419643,0.0917115,0.113864,
